date,source,medium,new_users,sessions,engaged_sessions,engagement_rate,transactions,total_revenue
2025-08-23,google,cpc,89,131,70,0.54,7,1531.31
2025-08-23,email,newsletter,247,346,180,0.52,15,3169.9
2025-08-23,google,cpc,38,49,28,0.58,2,451.72
2025-08-23,google,organic,178,252,142,0.57,10,2011.78
2025-08-23,tiktok,social,152,193,110,0.57,8,2059.43
2025-08-23,instagram,social,256,310,209,0.68,12,2388.19
2025-08-23,direct,(none),77,114,76,0.67,4,1063.62
2025-08-24,email,newsletter,148,178,117,0.66,9,2298.46
2025-08-24,tiktok,social,210,306,175,0.58,14,2851.6
2025-08-24,email,newsletter,222,323,172,0.53,17,3359.95
2025-08-24,direct,(none),264,377,192,0.51,20,4879.36
2025-08-24,tiktok,social,62,79,54,0.69,3,593.46
2025-08-24,direct,(none),199,287,174,0.61,13,3559.74
2025-08-24,google,cpc,229,318,200,0.63,12,2575.03
2025-08-24,tiktok,social,228,338,234,0.69,15,2918.16
2025-08-25,direct,(none),76,113,75,0.67,5,1239.97
2025-08-25,tiktok,social,235,314,196,0.63,14,2746.61
2025-08-25,google,cpc,106,158,89,0.57,8,1838.33
2025-08-25,instagram,social,89,117,77,0.66,4,847.82
2025-08-25,google,cpc,70,92,53,0.58,4,854.28
2025-08-25,tiktok,social,114,159,84,0.53,6,1289.16
2025-08-25,google,organic,55,67,45,0.68,3,784.12
2025-08-25,direct,(none),176,252,172,0.68,12,2701.41
2025-08-26,google,organic,147,181,90,0.5,3,921.8
2025-08-26,tiktok,social,36,46,25,0.55,0,0.0
2025-08-26,tiktok,social,83,102,57,0.57,2,582.88
2025-08-26,instagram,social,39,48,27,0.58,1,277.26
2025-08-26,tiktok,social,66,82,43,0.54,1,260.0
2025-08-26,google,cpc,42,56,29,0.52,1,268.66
2025-08-26,google,cpc,38,46,26,0.57,1,240.39
2025-08-26,direct,(none),140,195,129,0.67,3,896.65
2025-08-27,email,newsletter,39,53,30,0.58,0,0.0
2025-08-27,google,cpc,45,58,36,0.62,1,259.48
2025-08-27,instagram,social,43,63,34,0.55,2,524.39
2025-08-27,instagram,social,146,191,110,0.58,6,1419.73
2025-08-28,instagram,social,87,107,61,0.58,2,472.78
2025-08-28,google,cpc,41,54,32,0.61,1,301.35
2025-08-28,tiktok,social,87,122,80,0.66,4,1142.85
2025-08-28,instagram,social,135,197,112,0.57,3,930.04
2025-08-28,google,organic,59,71,43,0.61,1,315.17
2025-08-28,instagram,social,83,123,81,0.66,1,253.8
2025-08-28,instagram,social,21,25,16,0.66,0,0.0
2025-08-28,instagram,social,143,194,123,0.64,4,1164.6
2025-08-29,email,newsletter,78,106,67,0.64,3,675.52
2025-08-29,direct,(none),188,275,171,0.62,10,2305.83
2025-08-29,tiktok,social,58,73,49,0.68,3,606.97
2025-08-29,google,organic,172,246,140,0.57,9,2502.39
2025-08-29,google,cpc,96,130,77,0.59,5,1238.58
2025-08-29,google,organic,220,289,199,0.69,10,2295.47
2025-08-29,instagram,social,190,234,154,0.66,9,1876.43
2025-08-29,direct,(none),188,239,151,0.64,10,2589.85
2025-08-30,google,cpc,169,214,128,0.6,8,2063.56
2025-08-30,google,cpc,267,382,228,0.6,21,5392.72
2025-08-30,direct,(none),91,134,71,0.53,6,1540.07
2025-08-30,google,organic,123,171,109,0.64,8,1938.06
2025-08-30,email,newsletter,142,203,107,0.53,9,1861.15
2025-08-30,instagram,social,106,129,71,0.55,6,1300.48
2025-08-30,google,organic,212,268,175,0.65,11,3038.43
2025-08-30,direct,(none),216,321,172,0.54,15,3800.8
2025-08-30,direct,(none),60,73,43,0.6,3,653.28
2025-08-30,google,cpc,167,235,121,0.52,8,1960.65
2025-08-31,google,cpc,43,58,37,0.64,1,280.35
2025-08-31,google,cpc,127,168,108,0.65,6,1282.53
2025-08-31,google,cpc,51,71,36,0.52,3,814.37
2025-08-31,instagram,social,120,156,82,0.53,5,1383.45
2025-08-31,tiktok,social,113,168,90,0.54,8,1717.71
2025-08-31,direct,(none),99,125,64,0.52,4,951.3
2025-08-31,instagram,social,125,174,118,0.68,7,1832.97
2025-09-01,tiktok,social,109,144,81,0.57,8,1569.13
2025-09-01,instagram,social,141,209,112,0.54,11,2244.05
2025-09-01,google,cpc,139,178,108,0.61,9,1888.85
2025-09-01,google,organic,303,417,220,0.53,18,3923.13
2025-09-01,tiktok,social,286,354,199,0.56,16,3007.86
2025-09-01,google,organic,274,381,253,0.67,17,4175.34
2025-09-01,direct,(none),193,231,133,0.58,12,3185.61
2025-09-02,google,cpc,33,44,23,0.53,0,0.0
2025-09-02,email,newsletter,37,50,34,0.68,1,318.23
2025-09-02,direct,(none),53,68,43,0.64,1,226.03
2025-09-02,google,cpc,114,165,105,0.64,4,1184.79
2025-09-02,google,organic,113,153,96,0.63,4,1049.11
2025-09-02,instagram,social,119,152,97,0.64,4,967.26
2025-09-02,direct,(none),139,187,95,0.51,3,941.46
2025-09-02,google,cpc,60,82,43,0.54,1,264.62
2025-09-02,direct,(none),81,115,74,0.65,2,466.11
2025-09-02,google,cpc,47,66,43,0.66,1,268.65
2025-09-03,email,newsletter,37,50,34,0.69,1,229.71
2025-09-03,google,cpc,110,132,67,0.51,3,893.81
2025-09-03,email,newsletter,124,177,113,0.64,3,895.12
2025-09-03,tiktok,social,87,110,64,0.58,3,760.21
2025-09-04,google,cpc,52,69,39,0.57,2,471.31
2025-09-04,google,organic,167,203,103,0.51,8,1804.88
2025-09-04,direct,(none),74,103,67,0.65,3,789.69
2025-09-04,google,organic,36,49,29,0.6,1,243.47
2025-09-04,direct,(none),140,174,113,0.65,4,970.68
2025-09-04,direct,(none),167,222,149,0.67,8,2235.25
2025-09-05,instagram,social,54,70,46,0.66,1,291.17
2025-09-05,tiktok,social,122,152,99,0.66,3,956.47
2025-09-05,tiktok,social,97,124,86,0.7,3,914.4
2025-09-05,direct,(none),127,182,118,0.65,6,1414.44
2025-09-06,email,newsletter,239,351,199,0.57,19,3580.73
2025-09-06,email,newsletter,68,98,50,0.51,4,777.14
2025-09-06,google,organic,235,340,180,0.53,18,4621.92
2025-09-06,direct,(none),239,339,182,0.54,18,4226.88
2025-09-07,google,cpc,345,495,331,0.67,26,5654.04
2025-09-07,google,cpc,70,85,63,0.75,5,1132.76
2025-09-07,instagram,social,190,238,148,0.62,13,2918.79
2025-09-07,tiktok,social,127,176,112,0.64,9,1643.29
2025-09-07,instagram,social,362,527,324,0.62,29,6796.5
2025-09-07,google,organic,137,166,96,0.58,12,2210.73
2025-09-07,tiktok,social,207,256,171,0.67,14,2924.55
2025-09-08,direct,(none),148,187,109,0.59,4,1138.08
2025-09-08,google,cpc,118,152,81,0.54,5,1215.69
2025-09-08,google,organic,152,196,99,0.51,4,1121.93
2025-09-08,instagram,social,137,182,126,0.69,4,1127.23
2025-09-08,instagram,social,83,104,53,0.51,3,723.73
2025-09-08,email,newsletter,109,155,86,0.56,4,1223.53
2025-09-09,google,cpc,76,91,56,0.62,4,897.68
2025-09-09,email,newsletter,36,45,29,0.66,2,472.71
2025-09-09,tiktok,social,238,342,202,0.59,13,3663.98
2025-09-09,google,cpc,230,328,180,0.55,14,3449.41
2025-09-09,google,cpc,59,78,53,0.69,2,411.9
2025-09-09,google,organic,192,239,144,0.61,10,2153.01
2025-09-09,instagram,social,107,151,83,0.56,6,1666.43
2025-09-09,instagram,social,108,135,74,0.55,5,1407.63
2025-09-10,google,cpc,111,145,90,0.63,4,1212.6
2025-09-10,direct,(none),125,185,103,0.56,6,1395.69
2025-09-10,instagram,social,112,147,84,0.58,4,1144.52
2025-09-10,instagram,social,78,115,70,0.61,3,766.24
2025-09-10,google,cpc,83,99,51,0.52,2,599.91
2025-09-11,google,organic,294,386,248,0.64,17,4530.34
2025-09-11,tiktok,social,119,154,96,0.62,8,1989.08
2025-09-11,instagram,social,47,65,45,0.69,2,498.29
2025-09-11,google,cpc,225,335,215,0.64,13,2876.68
2025-09-11,instagram,social,158,213,137,0.65,9,2151.25
2025-09-11,email,newsletter,115,153,83,0.54,7,1852.36
2025-09-11,instagram,social,52,75,42,0.56,3,623.68
2025-09-11,email,newsletter,186,232,131,0.57,10,2600.27
2025-09-12,tiktok,social,152,214,143,0.67,8,2041.75
2025-09-12,google,cpc,217,299,161,0.54,12,3158.25
2025-09-12,email,newsletter,94,135,80,0.6,4,838.04
2025-09-12,direct,(none),230,291,157,0.54,11,2239.53
2025-09-12,google,organic,94,128,77,0.61,4,975.76
2025-09-12,tiktok,social,142,183,101,0.56,7,1884.15
2025-09-12,google,cpc,230,307,201,0.66,11,2879.89
2025-09-12,google,cpc,230,313,185,0.59,15,4280.03
2025-09-12,email,newsletter,54,77,43,0.57,3,688.77
2025-09-12,instagram,social,174,250,171,0.68,8,1901.58
2025-09-12,tiktok,social,139,190,112,0.59,8,1673.91
2025-09-12,google,organic,108,135,85,0.63,5,1114.87
2025-09-13,tiktok,social,232,295,165,0.56,9,2443.03
2025-09-13,email,newsletter,72,95,54,0.58,3,709.56
2025-09-13,email,newsletter,118,148,81,0.55,6,1250.56
2025-09-13,email,newsletter,196,266,140,0.53,11,3190.45
2025-09-13,tiktok,social,35,51,34,0.68,1,249.43
2025-09-13,direct,(none),118,162,90,0.56,6,1496.03
2025-09-13,google,organic,161,222,154,0.7,8,1804.76
2025-09-13,google,cpc,121,172,109,0.64,7,1520.19
2025-09-14,instagram,social,224,277,191,0.69,15,3553.84
2025-09-14,tiktok,social,241,348,230,0.66,18,4343.79
2025-09-14,email,newsletter,166,244,163,0.67,12,2246.53
2025-09-14,email,newsletter,42,54,36,0.67,3,760.15
2025-09-14,tiktok,social,237,353,177,0.5,18,3702.89
2025-09-14,email,newsletter,316,404,247,0.61,23,5975.89
2025-09-14,email,newsletter,100,127,67,0.53,6,1415.17
2025-09-15,direct,(none),282,401,232,0.58,19,4712.49
2025-09-15,tiktok,social,98,142,79,0.56,6,1124.56
2025-09-15,direct,(none),246,315,207,0.66,17,4419.21
2025-09-15,direct,(none),113,147,97,0.66,8,1690.56
2025-09-15,direct,(none),55,66,43,0.66,3,677.38
2025-09-15,email,newsletter,239,349,194,0.56,20,4272.11
2025-09-15,google,organic,162,196,122,0.62,10,1877.75
2025-09-15,tiktok,social,132,190,130,0.69,8,2085.57
2025-09-15,email,newsletter,147,182,123,0.68,8,1832.43
2025-09-15,google,cpc,145,210,143,0.68,11,2816.73
2025-09-15,instagram,social,72,89,55,0.62,4,942.38
2025-09-15,google,organic,143,189,120,0.64,11,2776.39
2025-09-15,google,organic,169,247,140,0.57,11,2224.76
2025-09-15,direct,(none),124,175,89,0.51,9,2116.44
2025-09-15,direct,(none),143,177,90,0.51,11,2454.87
2025-09-15,google,cpc,111,151,79,0.53,8,1948.36
2025-09-16,email,newsletter,36,43,26,0.61,0,0.0
2025-09-16,google,cpc,104,144,85,0.59,3,892.64
2025-09-16,google,cpc,147,176,110,0.63,6,1641.22
2025-09-16,email,newsletter,44,58,33,0.57,1,314.66
2025-09-16,google,organic,47,61,35,0.59,1,305.75
2025-09-16,email,newsletter,87,127,82,0.65,2,592.38
2025-09-16,direct,(none),28,36,24,0.69,0,0.0
2025-09-17,google,organic,53,70,47,0.67,1,316.4
2025-09-17,instagram,social,105,135,93,0.69,2,587.71
2025-09-17,google,cpc,137,202,140,0.69,3,878.46
2025-09-17,instagram,social,60,86,51,0.59,2,466.06
2025-09-17,instagram,social,96,117,81,0.69,3,936.82
2025-09-17,tiktok,social,87,126,78,0.62,3,687.11
2025-09-17,email,newsletter,47,60,41,0.7,1,272.47
2025-09-17,email,newsletter,105,130,81,0.63,3,787.03
2025-09-17,direct,(none),102,152,100,0.66,3,798.74
2025-09-18,google,cpc,220,283,143,0.51,16,4025.9
2025-09-18,tiktok,social,240,348,217,0.62,17,4106.75
2025-09-18,direct,(none),303,421,262,0.62,23,6186.61
2025-09-18,direct,(none),149,210,111,0.53,11,2744.19
2025-09-18,google,cpc,236,290,145,0.5,12,2375.99
2025-09-18,instagram,social,139,190,126,0.66,8,1690.28
2025-09-18,instagram,social,274,390,237,0.61,15,3145.44
2025-09-18,google,organic,42,55,37,0.68,2,390.88
2025-09-19,google,organic,89,119,77,0.65,4,1111.83
2025-09-19,google,cpc,94,138,72,0.53,5,1114.27
2025-09-19,email,newsletter,189,256,158,0.62,8,2233.58
2025-09-19,google,organic,51,62,35,0.58,2,422.9
2025-09-19,tiktok,social,207,258,134,0.52,11,2492.38
2025-09-19,google,organic,197,244,157,0.64,8,1873.76
2025-09-19,tiktok,social,207,294,169,0.58,12,2710.72
2025-09-19,email,newsletter,249,336,234,0.7,16,3490.97
2025-09-20,google,organic,299,438,223,0.51,19,4498.52
2025-09-20,google,organic,111,156,86,0.56,8,1910.15
2025-09-20,google,cpc,94,119,62,0.53,5,1020.15
2025-09-20,instagram,social,124,161,108,0.68,8,2060.89
2025-09-20,google,cpc,188,260,169,0.65,13,2476.11
2025-09-20,tiktok,social,162,230,148,0.64,12,2443.81
2025-09-20,google,organic,231,304,197,0.65,16,3471.52
2025-09-20,google,organic,282,339,205,0.61,16,3847.99
2025-09-20,instagram,social,269,333,212,0.64,20,4928.84
2025-09-20,google,cpc,201,242,137,0.57,11,2782.49
2025-09-20,google,organic,263,344,182,0.53,17,3796.14
2025-09-20,google,organic,158,223,129,0.58,11,2821.23
2025-09-21,direct,(none),124,178,96,0.54,10,1972.29
2025-09-21,google,cpc,139,192,103,0.54,10,2325.07
2025-09-21,google,cpc,72,99,57,0.58,5,1215.25
2025-09-21,instagram,social,137,177,92,0.52,9,2040.57
2025-09-21,email,newsletter,79,114,57,0.51,5,1063.55
2025-09-21,instagram,social,168,241,127,0.53,13,3358.14
2025-09-21,google,organic,268,362,191,0.53,20,4166.65
2025-09-21,google,organic,49,68,47,0.69,3,678.74
2025-09-21,email,newsletter,205,279,165,0.59,11,2718.45
2025-09-22,direct,(none),119,148,79,0.54,4,969.38
2025-09-22,instagram,social,130,178,107,0.6,5,1144.96
2025-09-22,google,organic,134,197,133,0.68,5,1344.06
2025-09-22,tiktok,social,148,189,112,0.6,6,1744.5
2025-09-22,direct,(none),59,73,43,0.59,1,250.74
2025-09-23,direct,(none),111,138,71,0.52,2,548.35
2025-09-23,direct,(none),39,53,28,0.54,1,299.5
2025-09-23,email,newsletter,38,52,36,0.7,1,263.16
2025-09-23,direct,(none),110,157,88,0.56,4,938.94
2025-09-23,instagram,social,113,154,80,0.53,2,627.93
2025-09-23,google,cpc,59,88,44,0.5,2,512.43
2025-09-23,tiktok,social,79,104,70,0.68,2,466.62
2025-09-23,instagram,social,75,104,53,0.51,2,460.97
2025-09-23,google,organic,137,177,123,0.7,5,1507.85
2025-09-24,direct,(none),148,190,102,0.54,4,1094.37
2025-09-24,google,cpc,117,160,81,0.51,2,613.38
2025-09-24,instagram,social,40,52,31,0.61,1,253.32
2025-09-24,google,organic,99,121,71,0.59,1,244.26
2025-09-24,tiktok,social,85,122,83,0.68,3,896.49
2025-09-24,direct,(none),71,87,43,0.5,1,304.97
2025-09-25,direct,(none),143,199,117,0.59,5,1530.38
2025-09-25,email,newsletter,40,54,31,0.58,0,0.0
2025-09-25,tiktok,social,106,156,101,0.65,2,459.22
2025-09-25,instagram,social,35,51,32,0.63,1,248.72
2025-09-25,google,organic,67,86,53,0.62,1,301.48
2025-09-25,instagram,social,55,72,45,0.63,2,520.38
2025-09-25,email,newsletter,22,30,16,0.55,0,0.0
2025-09-25,direct,(none),142,185,124,0.67,3,743.89
2025-09-25,google,organic,129,157,94,0.6,4,927.49
2025-09-25,email,newsletter,148,191,133,0.7,5,1239.34
2025-09-25,email,newsletter,77,108,69,0.64,1,248.31
2025-09-26,direct,(none),64,88,51,0.58,4,861.69
2025-09-26,google,organic,248,360,202,0.56,24,5378.34
2025-09-26,instagram,social,330,427,287,0.67,25,5437.91
2025-09-26,google,cpc,279,348,239,0.69,22,3963.8
2025-09-26,tiktok,social,232,335,231,0.69,23,5251.12
2025-09-26,tiktok,social,128,182,128,0.71,9,1866.14
2025-09-26,email,newsletter,217,309,212,0.69,22,4623.67
2025-09-26,instagram,social,212,293,181,0.62,21,4151.56
2025-09-26,google,cpc,332,452,329,0.73,33,7346.22
2025-09-26,google,organic,148,178,109,0.62,12,2080.32
2025-09-26,google,cpc,76,113,77,0.68,7,1549.97
2025-09-27,email,newsletter,249,327,177,0.54,19,4788.98
2025-09-27,direct,(none),93,127,78,0.61,6,1283.05
2025-09-27,direct,(none),216,300,187,0.62,17,4404.03
2025-09-27,email,newsletter,260,383,205,0.54,18,4452.8
2025-09-27,google,organic,114,142,80,0.57,6,1113.38
2025-09-28,google,organic,248,327,244,0.75,16,3558.94
2025-09-28,instagram,social,165,224,145,0.65,15,3351.42
2025-09-28,google,cpc,102,123,73,0.6,7,1404.97
2025-09-28,tiktok,social,95,138,99,0.72,7,1322.71
2025-09-28,google,organic,351,521,353,0.68,33,7858.08
2025-09-28,google,cpc,278,372,209,0.56,20,3651.8
2025-09-28,instagram,social,156,208,147,0.71,13,2746.06
2025-09-28,instagram,social,122,149,105,0.71,8,1375.55
2025-09-28,email,newsletter,300,394,227,0.58,26,6008.25
2025-09-28,direct,(none),265,349,194,0.56,17,4052.25
2025-09-29,google,organic,91,109,63,0.58,3,803.81
2025-09-29,instagram,social,91,129,82,0.64,3,916.85
2025-09-29,instagram,social,98,136,86,0.64,3,871.47
2025-09-29,email,newsletter,139,196,135,0.69,6,1604.83
2025-09-29,google,cpc,153,226,137,0.61,8,1999.95
2025-09-29,google,organic,175,237,154,0.65,9,2352.48
2025-09-29,google,organic,93,138,78,0.57,5,1247.69
2025-09-29,tiktok,social,55,79,51,0.65,2,492.27
2025-09-30,tiktok,social,187,280,176,0.63,10,2189.02
2025-09-30,email,newsletter,102,129,68,0.53,5,1266.47
2025-09-30,direct,(none),52,72,47,0.65,3,726.25
2025-09-30,email,newsletter,147,198,136,0.69,9,2497.76
2025-09-30,tiktok,social,43,51,25,0.51,1,215.65
2025-09-30,direct,(none),179,268,182,0.68,8,1879.51
2025-09-30,direct,(none),131,180,124,0.69,7,1736.27
2025-09-30,tiktok,social,120,171,109,0.64,6,1369.18
2025-09-30,google,organic,32,43,22,0.53,1,224.69
2025-09-30,tiktok,social,48,69,41,0.6,3,795.95
2025-10-01,google,cpc,136,167,109,0.66,5,1142.95
2025-10-01,google,organic,123,177,109,0.62,6,1755.56
2025-10-01,google,organic,92,128,64,0.5,5,1087.94
2025-10-01,direct,(none),174,240,142,0.59,10,3039.42
2025-10-01,google,organic,145,189,122,0.65,4,1045.17
2025-10-01,direct,(none),107,129,85,0.66,5,1404.2
2025-10-01,instagram,social,165,206,136,0.66,4,864.4
2025-10-01,instagram,social,81,121,84,0.7,3,832.12
2025-10-02,tiktok,social,40,52,35,0.69,2,390.25
2025-10-02,instagram,social,113,161,100,0.62,8,1666.67
2025-10-02,direct,(none),246,320,219,0.69,14,3210.07
2025-10-02,google,cpc,244,309,166,0.54,17,4483.16
2025-10-03,google,organic,63,92,51,0.56,2,621.41
2025-10-03,instagram,social,104,148,88,0.6,4,941.5
2025-10-03,direct,(none),132,190,119,0.63,3,713.86
2025-10-03,email,newsletter,128,190,102,0.54,5,1319.68
2025-10-04,direct,(none),144,188,124,0.66,9,1935.51
2025-10-04,google,cpc,155,207,130,0.63,10,1989.42
2025-10-04,tiktok,social,293,368,215,0.59,23,4589.62
2025-10-04,google,cpc,88,118,80,0.68,7,1273.45
2025-10-04,tiktok,social,282,404,255,0.63,24,5432.91
2025-10-04,google,cpc,54,72,46,0.64,3,757.07
2025-10-04,tiktok,social,250,301,180,0.6,17,3769.97
2025-10-04,instagram,social,74,110,67,0.61,5,1278.48
2025-10-04,tiktok,social,140,168,99,0.59,10,1891.58
2025-10-04,tiktok,social,135,162,106,0.66,9,2059.55
2025-10-05,email,newsletter,104,134,78,0.58,9,1626.46
2025-10-05,tiktok,social,364,529,360,0.68,38,8776.03
2025-10-05,google,organic,219,322,179,0.56,20,3343.2
2025-10-05,instagram,social,176,220,158,0.72,16,2810.17
2025-10-05,direct,(none),187,237,137,0.58,16,2777.65
2025-10-05,google,cpc,359,513,325,0.63,30,5703.11
2025-10-05,email,newsletter,192,233,152,0.65,13,2552.8
2025-10-05,google,organic,372,458,333,0.73,31,6954.42
2025-10-05,google,cpc,176,224,160,0.71,16,2614.48
2025-10-05,direct,(none),128,191,123,0.65,13,2465.13
2025-10-06,google,organic,145,180,95,0.53,3,685.7
2025-10-06,direct,(none),131,173,120,0.7,3,773.79
2025-10-06,instagram,social,128,179,123,0.69,3,825.66
2025-10-06,tiktok,social,137,182,122,0.67,4,906.11
2025-10-06,direct,(none),129,176,96,0.55,3,872.63
2025-10-06,direct,(none),36,48,25,0.53,1,230.11
2025-10-06,google,cpc,70,86,54,0.64,1,314.15
2025-10-06,direct,(none),23,33,16,0.51,0,0.0
2025-10-06,google,organic,46,59,29,0.5,0,0.0
2025-10-07,google,cpc,86,123,76,0.62,3,824.43
2025-10-07,email,newsletter,52,70,42,0.6,1,299.98
2025-10-07,google,organic,128,182,108,0.6,3,837.4
2025-10-07,google,organic,37,51,33,0.67,0,0.0
2025-10-07,direct,(none),131,187,121,0.65,4,1275.34
2025-10-07,google,organic,63,84,51,0.61,1,243.98
2025-10-07,tiktok,social,121,172,86,0.51,5,1409.62
2025-10-08,google,organic,81,103,69,0.68,1,275.39
2025-10-08,google,organic,129,186,98,0.53,4,1142.07
2025-10-08,google,organic,115,158,89,0.57,2,600.25
2025-10-08,email,newsletter,89,129,75,0.58,3,741.95
2025-10-08,google,cpc,46,64,35,0.55,1,300.43
2025-10-08,email,newsletter,62,83,44,0.53,1,250.34
2025-10-08,google,cpc,136,190,107,0.56,6,1821.91
2025-10-08,tiktok,social,68,96,52,0.55,1,237.87
2025-10-08,email,newsletter,139,171,110,0.65,5,1595.1
2025-10-08,email,newsletter,24,32,22,0.7,0,0.0
2025-10-08,google,cpc,93,138,79,0.58,3,767.27
2025-10-08,google,cpc,105,131,91,0.7,4,1175.4
2025-10-08,google,cpc,141,195,110,0.57,6,1416.65
2025-10-08,google,organic,145,196,137,0.7,4,1071.75
2025-10-09,google,organic,111,160,107,0.67,4,1161.57
2025-10-09,email,newsletter,184,249,132,0.53,7,2027.3
2025-10-09,google,cpc,87,115,71,0.62,4,1038.61
2025-10-09,google,cpc,50,63,33,0.53,1,232.87
2025-10-09,email,newsletter,67,92,57,0.63,2,578.3
2025-10-09,email,newsletter,81,103,68,0.66,3,912.3
2025-10-09,direct,(none),62,77,47,0.62,2,479.8
2025-10-10,tiktok,social,110,147,86,0.59,3,804.17
2025-10-10,email,newsletter,94,120,82,0.69,2,604.31
2025-10-10,tiktok,social,51,67,38,0.58,1,294.51
2025-10-10,email,newsletter,112,153,77,0.51,3,677.85
2025-10-10,google,cpc,117,160,98,0.61,3,730.01
2025-10-10,instagram,social,42,50,33,0.67,1,294.69
2025-10-10,instagram,social,141,204,135,0.66,6,1654.82
2025-10-11,direct,(none),55,78,46,0.6,4,888.81
2025-10-11,google,cpc,117,160,108,0.68,8,1637.78
2025-10-11,google,organic,103,153,81,0.53,5,1376.85
2025-10-11,instagram,social,81,103,64,0.62,4,1022.95
2025-10-11,email,newsletter,55,67,43,0.65,3,832.73
2025-10-11,tiktok,social,67,89,57,0.65,3,685.65
2025-10-11,tiktok,social,226,319,199,0.63,16,3979.52
2025-10-11,google,organic,236,312,179,0.57,15,2996.35
2025-10-11,instagram,social,210,289,177,0.61,11,2350.49
2025-10-12,google,cpc,169,212,128,0.6,10,2087.47
2025-10-12,direct,(none),271,383,211,0.55,16,4032.0
2025-10-12,instagram,social,237,314,205,0.65,14,3368.66
2025-10-13,google,organic,182,228,119,0.52,7,1932.8
2025-10-13,direct,(none),171,232,121,0.52,9,2761.0
2025-10-13,tiktok,social,135,163,86,0.53,4,1007.65
2025-10-13,instagram,social,80,101,61,0.61,3,792.8
2025-10-13,google,cpc,185,250,159,0.64,7,1615.85
2025-10-13,email,newsletter,28,41,27,0.67,1,261.51
2025-10-14,direct,(none),152,217,110,0.51,11,2112.73
2025-10-14,instagram,social,123,170,115,0.68,9,2422.28
2025-10-14,google,cpc,266,329,212,0.65,15,3841.58
2025-10-14,google,cpc,210,277,147,0.53,13,3098.46
2025-10-14,google,cpc,245,367,226,0.62,16,4125.63
2025-10-14,google,organic,129,173,89,0.52,8,1733.47
2025-10-14,email,newsletter,266,398,263,0.66,21,4533.43
2025-10-14,direct,(none),283,375,228,0.61,20,4435.15
2025-10-14,google,cpc,205,280,173,0.62,13,3296.11
2025-10-15,google,organic,267,355,202,0.57,19,3329.67
2025-10-15,email,newsletter,225,299,208,0.7,16,3875.15
2025-10-15,google,organic,65,87,53,0.61,5,873.45
2025-10-15,google,cpc,225,275,156,0.57,19,3373.37
2025-10-15,google,cpc,160,218,153,0.71,15,3440.67
2025-10-15,google,organic,110,138,79,0.58,9,1818.31
2025-10-15,email,newsletter,225,306,175,0.57,17,3216.76
2025-10-15,google,organic,207,255,177,0.7,17,3408.41
2025-10-16,google,cpc,125,176,112,0.64,2,516.87
2025-10-16,direct,(none),106,129,66,0.52,2,491.08
2025-10-16,instagram,social,84,107,71,0.67,2,537.61
2025-10-16,direct,(none),66,80,55,0.7,1,322.72
2025-10-16,instagram,social,118,152,84,0.55,3,897.32
2025-10-16,direct,(none),66,88,51,0.59,2,602.38
2025-10-16,tiktok,social,88,127,85,0.67,3,851.45
2025-10-17,google,organic,133,159,110,0.69,3,910.11
2025-10-17,email,newsletter,31,42,21,0.51,1,243.52
2025-10-17,email,newsletter,46,56,29,0.52,1,268.06
2025-10-17,instagram,social,145,199,128,0.64,3,878.96
2025-10-17,tiktok,social,148,209,113,0.54,6,1555.72
2025-10-17,direct,(none),41,59,37,0.64,1,298.53
2025-10-17,google,organic,67,83,47,0.57,1,236.88
2025-10-17,direct,(none),115,165,87,0.53,5,1538.32
2025-10-18,email,newsletter,260,328,203,0.62,14,3237.36
2025-10-18,google,cpc,250,319,166,0.52,18,4640.6
2025-10-18,direct,(none),101,148,92,0.63,6,1511.38
2025-10-18,direct,(none),219,282,169,0.6,12,3018.32
2025-10-18,direct,(none),101,131,82,0.63,6,1441.91
2025-10-18,google,organic,41,54,35,0.66,2,383.73
2025-10-18,google,cpc,101,142,93,0.66,5,1022.01
2025-10-19,email,newsletter,64,83,55,0.67,4,921.98
2025-10-19,instagram,social,53,73,44,0.6,3,815.54
2025-10-19,email,newsletter,199,252,140,0.56,13,2961.53
2025-10-19,direct,(none),231,310,186,0.6,12,2359.73
2025-10-19,tiktok,social,259,350,209,0.6,12,2661.25
2025-10-19,instagram,social,108,139,84,0.61,7,1391.38
2025-10-19,direct,(none),69,86,43,0.5,4,942.73
2025-10-19,tiktok,social,163,227,141,0.62,9,2317.52
2025-10-19,google,organic,42,54,32,0.6,2,464.81
2025-10-19,direct,(none),94,134,71,0.53,5,1095.14
2025-10-19,google,cpc,53,69,41,0.6,3,594.29
2025-10-19,tiktok,social,224,333,168,0.51,16,4184.53
2025-10-19,direct,(none),194,281,182,0.65,10,2011.89
2025-10-20,instagram,social,205,303,202,0.67,16,3004.47
2025-10-20,google,organic,196,280,148,0.53,15,2918.72
2025-10-20,google,organic,269,380,234,0.62,22,5029.26
2025-10-20,direct,(none),111,163,90,0.56,7,1440.32
2025-10-20,instagram,social,207,272,168,0.62,16,2974.07
2025-10-20,google,organic,96,127,68,0.54,7,1776.64
2025-10-21,direct,(none),94,115,69,0.61,2,645.64
2025-10-21,tiktok,social,149,186,103,0.56,4,1112.53
2025-10-21,instagram,social,98,138,94,0.69,4,936.73
2025-10-21,direct,(none),73,105,68,0.65,2,615.18
2025-10-22,tiktok,social,353,485,328,0.68,30,5217.72
